t,src,ideal_pos,cheap_pos,ideal_vel,cheap_vel
30.0621,state,-0.021199,-0.010131,0.003355,-0.000449
30.0721,state,-0.011022,0.000109,0.038701,0.013018
30.0821,state,-0.004590,0.006126,0.214770,0.304325
30.0827,desired,0.024443,0.024443,0.111111,0.111111
30.0921,state,0.000638,0.010491,0.017936,0.000993
30.0937,state,0.010539,0.021625,0.105745,0.215645
30.1021,state,-0.021199,-0.010131,0.003355,-0.000449
30.1122,state,-0.011022,0.000109,0.038701,0.013018
30.1130,desired,0.027780,0.027780,0.111111,0.111111
30.1221,state,-0.004590,0.006126,0.214770,0.304325
30.1321,state,0.000638,0.010491,0.017936,0.000993
30.1421,state,0.010539,0.021625,0.105745,0.215645
30.1427,desired,0.031110,0.031110,0.111111,0.111111
30.1520,state,-0.021199,-0.010131,0.003355,-0.000449
30.1627,desired,0.033335,0.033335,0.111111,0.111111
30.1630,state,-0.011022,0.000109,0.038701,0.013018
30.1721,state,-0.004590,0.006126,0.214770,0.304325
30.1821,state,0.000638,0.010491,0.017936,0.000993
30.1921,state,0.010539,0.021625,0.105745,0.215645
30.1927,desired,0.036665,0.036665,0.111111,0.111111
30.1936,state,0.013035,0.022023,0.011180,-0.000097
30.1945,state,0.022231,0.030686,0.041579,0.011595
30.2021,state,-0.004590,0.006126,0.214770,0.304325
30.2120,state,0.000638,0.010491,0.017936,0.000993
30.2127,desired,0.038888,0.038888,0.111111,0.111111
30.2221,state,0.010539,0.021625,0.105745,0.215645
30.2321,state,0.013035,0.022023,0.011180,-0.000097
30.2421,state,0.022231,0.030686,0.041579,0.011595
30.2425,desired,0.042222,0.042222,0.111111,0.111111
30.2520,state,-0.004590,0.006126,0.214770,0.304325
30.2620,state,0.000638,0.010491,0.017936,0.000993
30.2721,state,0.010539,0.021625,0.105745,0.215645
30.2729,desired,0.045554,0.045554,0.111111,0.111111
30.2821,state,0.013035,0.022023,0.011180,-0.000097
30.2922,state,0.022231,0.030686,0.041579,0.011595
30.2930,desired,0.047780,0.047780,0.111111,0.111111
30.2942,state,0.028567,0.036902,0.221248,0.318011
30.2959,state,0.033786,0.041390,0.024734,0.001320
30.3020,state,0.010539,0.021625,0.105745,0.215645
30.3121,state,0.013035,0.022023,0.011180,-0.000097
30.3220,state,0.022231,0.030686,0.041579,0.011595
30.3227,desired,0.051110,0.051110,0.111111,0.111111
30.3320,state,0.028567,0.036902,0.221248,0.318011
30.3421,state,0.033786,0.041390,0.024734,0.001320
30.3429,desired,0.053334,0.053334,0.111111,0.111111
30.3520,state,0.010539,0.021625,0.105745,0.215645
30.3620,state,0.013035,0.022023,0.011180,-0.000097
30.3721,state,0.022231,0.030686,0.041579,0.011595
30.3727,desired,0.056666,0.056666,0.111111,0.111111
30.3821,state,0.028567,0.036902,0.221248,0.318011
30.3922,state,0.033786,0.041390,0.024734,0.001320
30.3930,desired,0.058891,0.058891,0.111111,0.111111
30.3946,state,0.042826,0.051129,0.103115,0.190747
30.4020,state,0.013035,0.022023,0.011180,-0.000097
30.4121,state,0.022231,0.030686,0.041579,0.011595
30.4220,state,0.028567,0.036902,0.221248,0.318011
30.4226,desired,0.062221,0.062221,0.111111,0.111111
30.4320,state,0.033786,0.041390,0.024734,0.001320
30.4421,state,0.042826,0.051129,0.103115,0.190747
30.4426,desired,0.064445,0.064445,0.111111,0.111111
30.4521,state,0.013035,0.022023,0.011180,-0.000097
30.4621,state,0.022231,0.030686,0.041579,0.011595
30.4722,state,0.028567,0.036902,0.221248,0.318011
30.4728,desired,0.067782,0.067782,0.111111,0.111111
30.4820,state,0.033786,0.041390,0.024734,0.001320
30.4921,state,0.042826,0.051129,0.103115,0.190747
30.4936,state,0.045099,0.051413,0.017021,0.000060
30.4938,state,0.055277,0.061674,0.052358,0.014115
30.5020,state,0.028567,0.036902,0.221248,0.318011
30.5027,desired,0.071109,0.071109,0.111111,0.111111
30.5120,state,0.033786,0.041390,0.024734,0.001320
30.5220,state,0.042826,0.051129,0.103115,0.190747
30.5320,state,0.045099,0.051413,0.017021,0.000060
30.5326,desired,0.074443,0.074443,0.111111,0.111111
30.5420,state,0.055277,0.061674,0.052358,0.014115
30.5520,state,0.028567,0.036902,0.221248,0.318011
30.5527,desired,0.076666,0.076666,0.111111,0.111111
30.5621,state,0.033786,0.041390,0.024734,0.001320
30.5721,state,0.042826,0.051129,0.103115,0.190747
30.5730,desired,0.078891,0.078891,0.111111,0.111111
30.5821,state,0.045099,0.051413,0.017021,0.000060
30.5921,state,0.055277,0.061674,0.052358,0.014115
30.5930,desired,0.081113,0.081113,0.111111,0.111111
30.5943,state,0.062252,0.068289,0.249699,0.341640
30.5953,state,0.067993,0.073031,0.033548,0.001556
30.6020,state,0.042826,0.051129,0.103115,0.190747
30.6121,state,0.045099,0.051413,0.017021,0.000060
30.6220,state,0.055277,0.061674,0.052358,0.014115
30.6226,desired,0.084444,0.084444,0.111111,0.111111
30.6321,state,0.062252,0.068289,0.249699,0.341640
30.6421,state,0.067993,0.073031,0.033548,0.001556
30.6522,state,0.042826,0.051129,0.103115,0.190747
30.6528,desired,0.087780,0.087780,0.111111,0.111111
30.6621,state,0.045099,0.051413,0.017021,0.000060
30.6720,state,0.055277,0.061674,0.052358,0.014115
30.6821,state,0.062252,0.068289,0.249699,0.341640
30.6830,desired,0.091113,0.091113,0.111111,0.111111
30.6921,state,0.067993,0.073031,0.033548,0.001556
30.6936,state,0.076218,0.081272,0.100878,0.164013
30.7021,state,0.045099,0.051413,0.017021,0.000060
30.7121,state,0.055277,0.061674,0.052358,0.014115
30.7127,desired,0.094444,0.094444,0.111111,0.111111
30.7221,state,0.062252,0.068289,0.249699,0.341640
30.7320,state,0.067993,0.073031,0.033548,0.001556
30.7420,state,0.076218,0.081272,0.100878,0.164013
30.7427,desired,0.097776,0.097776,0.111111,0.111111
30.7521,state,0.045099,0.051413,0.017021,0.000060
30.7621,state,0.055277,0.061674,0.052358,0.014115
30.7723,state,0.062252,0.068289,0.249699,0.341640
30.7734,desired,0.101113,0.101113,0.111111,0.111111
30.7821,state,0.067993,0.073031,0.033548,0.001556
30.7921,state,0.076218,0.081272,0.100878,0.164013
30.7940,state,0.078271,0.081428,0.023094,0.000107
30.7961,state,0.088427,0.092045,0.059094,0.014876
30.8020,state,0.062252,0.068289,0.249699,0.341640
30.8026,desired,0.104443,0.104443,0.111111,0.111111
30.8120,state,0.067993,0.073031,0.033548,0.001556
30.8220,state,0.076218,0.081272,0.100878,0.164013
30.8321,state,0.078271,0.081428,0.023094,0.000107
30.8327,desired,0.107776,0.107776,0.111111,0.111111
30.8422,state,0.088427,0.092045,0.059094,0.014876
30.8521,state,0.062252,0.068289,0.249699,0.341640
30.8527,desired,0.109999,0.109999,0.111111,0.111111
30.8622,state,0.067993,0.073031,0.033548,0.001556
30.8721,state,0.076218,0.081272,0.100878,0.164013
30.8822,state,0.078271,0.081428,0.023094,0.000107
30.8830,desired,0.113336,0.113336,0.111111,0.111111
30.8921,state,0.088427,0.092045,0.059094,0.014876
30.8936,state,0.095402,0.098521,0.256539,0.338317
30.8950,state,0.101143,0.103142,0.040356,0.001569
30.9021,state,0.076218,0.081272,0.100878,0.164013
30.9121,state,0.078271,0.081428,0.023094,0.000107
30.9127,desired,0.116665,0.116665,0.111111,0.111111
30.9220,state,0.088427,0.092045,0.059094,0.014876
30.9321,state,0.095402,0.098521,0.256539,0.338317
30.9327,desired,0.118888,0.118888,0.111111,0.111111
30.9421,state,0.101143,0.103142,0.040356,0.001569
30.9520,state,0.076218,0.081272,0.100878,0.164013
30.9621,state,0.078271,0.081428,0.023094,0.000107
30.9629,desired,0.122224,0.122224,0.111111,0.111111
30.9720,state,0.088427,0.092045,0.059094,0.014876
30.9821,state,0.095402,0.098521,0.256539,0.338317
30.9921,state,0.101143,0.103142,0.040356,0.001569
30.9930,desired,0.125557,0.125557,0.111111,0.111111
30.9944,state,0.110229,0.112564,0.117141,0.187651
31.0021,state,0.078271,0.081428,0.023094,0.000107
31.0120,state,0.088427,0.092045,0.059094,0.014876
31.0220,state,0.095402,0.098521,0.256539,0.338317
31.0227,desired,0.128887,0.128887,0.111111,0.111111
31.0320,state,0.101143,0.103142,0.040356,0.001569
31.0421,state,0.110229,0.112564,0.117141,0.187651
31.0521,state,0.078271,0.081428,0.023094,0.000107
31.0527,desired,0.132221,0.132221,0.111111,0.111111
31.0620,state,0.088427,0.092045,0.059094,0.014876
31.0721,state,0.095402,0.098521,0.256539,0.338317
31.0821,state,0.101143,0.103142,0.040356,0.001569
31.0827,desired,0.135555,0.135555,0.111111,0.111111
31.0922,state,0.110229,0.112564,0.117141,0.187651
31.0942,state,0.112507,0.112694,0.030876,0.000131
31.0945,state,0.121682,0.121591,0.061936,0.012723
31.1021,state,0.095402,0.098521,0.256539,0.338317
31.1030,desired,0.137780,0.137780,0.111111,0.111111
31.1122,state,0.101143,0.103142,0.040356,0.001569
31.1220,state,0.110229,0.112564,0.117141,0.187651
31.1320,state,0.112507,0.112694,0.030876,0.000131
31.1327,desired,0.141109,0.141109,0.111111,0.111111
31.1421,state,0.121682,0.121591,0.061936,0.012723
31.1520,state,0.095402,0.098521,0.256539,0.338317
31.1527,desired,0.143332,0.143332,0.111111,0.111111
31.1620,state,0.101143,0.103142,0.040356,0.001569
31.1721,state,0.110229,0.112564,0.117141,0.187651
31.1727,desired,0.145555,0.145555,0.111111,0.111111
31.1820,state,0.112507,0.112694,0.030876,0.000131
31.1921,state,0.121682,0.121591,0.061936,0.012723
31.1936,state,0.128016,0.127518,0.241651,0.314588
31.1947,state,0.133235,0.131740,0.045142,0.001495
31.2021,state,0.110229,0.112564,0.117141,0.187651
31.2027,desired,0.148888,0.148888,0.111111,0.111111
31.2120,state,0.112507,0.112694,0.030876,0.000131
31.2220,state,0.121682,0.121591,0.061936,0.012723
31.2321,state,0.128016,0.127518,0.241651,0.314588
31.2327,desired,0.152222,0.152222,0.111111,0.111111
31.2422,state,0.133235,0.131740,0.045142,0.001495
31.2521,state,0.110229,0.112564,0.117141,0.187651
31.2620,state,0.112507,0.112694,0.030876,0.000131
31.2626,desired,0.155554,0.155554,0.111111,0.111111
31.2720,state,0.121682,0.121591,0.061936,0.012723
31.2822,state,0.128016,0.127518,0.241651,0.314588
31.2830,desired,0.157780,0.157780,0.111111,0.111111
31.2921,state,0.133235,0.131740,0.045142,0.001495
31.2943,state,0.142276,0.141301,0.123526,0.191718
31.3020,state,0.112507,0.112694,0.030876,0.000131
31.3120,state,0.121682,0.121591,0.061936,0.012723
31.3127,desired,0.161109,0.161109,0.111111,0.111111
31.3220,state,0.128016,0.127518,0.241651,0.314588
31.3320,state,0.133235,0.131740,0.045142,0.001495
31.3421,state,0.142276,0.141301,0.123526,0.191718
31.3427,desired,0.164444,0.164444,0.111111,0.111111
31.3521,state,0.112507,0.112694,0.030876,0.000131
31.3621,state,0.121682,0.121591,0.061936,0.012723
31.3720,state,0.128016,0.127518,0.241651,0.314588
31.3727,desired,0.167776,0.167776,0.111111,0.111111
31.3821,state,0.133235,0.131740,0.045142,0.001495
31.3921,state,0.142276,0.141301,0.123526,0.191718
31.3935,state,0.144549,0.141370,0.037409,0.000228
31.3943,state,0.154726,0.151406,0.072724,0.014376
31.4021,state,0.128016,0.127518,0.241651,0.314588
31.4029,desired,0.171110,0.171110,0.111111,0.111111
31.4120,state,0.133235,0.131740,0.045142,0.001495
31.4221,state,0.142276,0.141301,0.123526,0.191718
31.4322,state,0.144549,0.141370,0.037409,0.000228
31.4330,desired,0.174445,0.174445,0.111111,0.111111
31.4421,state,0.154726,0.151406,0.072724,0.014376
31.4521,state,0.128016,0.127518,0.241651,0.314588
31.4621,state,0.133235,0.131740,0.045142,0.001495
31.4627,desired,0.177777,0.177777,0.111111,0.111111
31.4722,state,0.142276,0.141301,0.123526,0.191718
31.4821,state,0.144549,0.141370,0.037409,0.000228
31.4921,state,0.154726,0.151406,0.072724,0.014376
31.4928,desired,0.181110,0.181110,0.111111,0.111111
31.4935,state,0.161702,0.157809,0.270096,0.341973
31.4946,state,0.167445,0.162346,0.053893,0.001862
31.5021,state,0.142276,0.141301,0.123526,0.191718
31.5121,state,0.144549,0.141370,0.037409,0.000228
31.5221,state,0.154726,0.151406,0.072724,0.014376
31.5233,desired,0.184446,0.184446,0.111111,0.111111
31.5320,state,0.161702,0.157809,0.270096,0.341973
31.5422,state,0.167445,0.162346,0.053893,0.001862
31.5432,desired,0.186669,0.186669,0.111111,0.111111
31.5520,state,0.142276,0.141301,0.123526,0.191718
31.5621,state,0.144549,0.141370,0.037409,0.000228
31.5721,state,0.154726,0.151406,0.072724,0.014376
31.5728,desired,0.189998,0.189998,0.111111,0.111111
31.5821,state,0.161702,0.157809,0.270096,0.341973
31.5921,state,0.167445,0.162346,0.053893,0.001862
31.5928,desired,0.192221,0.192221,0.111111,0.111111
31.5937,state,0.176528,0.171601,0.130639,0.187555
31.6021,state,0.144549,0.141370,0.037409,0.000228
31.6121,state,0.154726,0.151406,0.072724,0.014376
31.6128,desired,0.194444,0.194444,0.111111,0.111111
31.6220,state,0.161702,0.157809,0.270096,0.341973
31.6320,state,0.167445,0.162346,0.053893,0.001862
31.6420,state,0.176528,0.171601,0.130639,0.187555
31.6425,desired,0.197776,0.197776,0.111111,0.111111
31.6520,state,0.144549,0.141370,0.037409,0.000228
31.6620,state,0.154726,0.151406,0.072724,0.014376
31.6625,desired,0.199999,0.199999,0.111111,0.111111
31.6720,state,0.161702,0.157809,0.270096,0.341973
31.6821,state,0.167445,0.162346,0.053893,0.001862
31.6827,desired,0.202221,0.202221,0.111111,0.111111
31.6920,state,0.176528,0.171601,0.130639,0.187555
31.6938,state,0.178805,0.171604,0.044386,0.000667
31.6943,state,0.188983,0.181657,0.079686,0.014713
31.7020,state,0.161702,0.157809,0.270096,0.341973
31.7121,state,0.167445,0.162346,0.053893,0.001862
31.7126,desired,0.205554,0.205554,0.111111,0.111111
31.7220,state,0.176528,0.171601,0.130639,0.187555
31.7320,state,0.178805,0.171604,0.044386,0.000667
31.7421,state,0.188983,0.181657,0.079686,0.014713
31.7428,desired,0.208889,0.208889,0.111111,0.111111
31.7521,state,0.161702,0.157809,0.270096,0.341973
31.7620,state,0.167445,0.162346,0.053893,0.001862
31.7721,state,0.176528,0.171601,0.130639,0.187555
31.7729,desired,0.212223,0.212223,0.111111,0.111111
31.7821,state,0.178805,0.171604,0.044386,0.000667
31.7921,state,0.188983,0.181657,0.079686,0.014713
31.7929,desired,0.214446,0.214446,0.111111,0.111111
31.7951,state,0.195415,0.187234,0.255696,0.302721
31.7970,state,0.200643,0.191202,0.058864,0.002426
31.8021,state,0.176528,0.171601,0.130639,0.187555
31.8120,state,0.178805,0.171604,0.044386,0.000667
31.8220,state,0.188983,0.181657,0.079686,0.014713
31.8228,desired,0.217777,0.217777,0.111111,0.111111
31.8321,state,0.195415,0.187234,0.255696,0.302721
31.8421,state,0.200643,0.191202,0.058864,0.002426
31.8521,state,0.176528,0.171601,0.130639,0.187555
31.8528,desired,0.221110,0.221110,0.111111,0.111111
31.8621,state,0.178805,0.171604,0.044386,0.000667
31.8721,state,0.188983,0.181657,0.079686,0.014713
31.8821,state,0.195415,0.187234,0.255696,0.302721
31.8828,desired,0.224444,0.224444,0.111111,0.111111
31.8921,state,0.200643,0.191202,0.058864,0.002426
31.8936,state,0.208825,0.199478,0.127764,0.171916
31.9021,state,0.178805,0.171604,0.044386,0.000667
31.9121,state,0.188983,0.181657,0.079686,0.014713
31.9128,desired,0.227776,0.227776,0.111111,0.111111
31.9220,state,0.195415,0.187234,0.255696,0.302721
31.9321,state,0.200643,0.191202,0.058864,0.002426
31.9421,state,0.208825,0.199478,0.127764,0.171916
31.9428,desired,0.231111,0.231111,0.111111,0.111111
31.9520,state,0.178805,0.171604,0.044386,0.000667
31.9620,state,0.188983,0.181657,0.079686,0.014713
31.9721,state,0.195415,0.187234,0.255696,0.302721
31.9728,desired,0.234444,0.234444,0.111111,0.111111
31.9821,state,0.200643,0.191202,0.058864,0.002426
31.9920,state,0.208825,0.199478,0.127764,0.171916
31.9932,state,0.210875,0.199426,0.050097,0.001682
31.9947,state,0.221032,0.209400,0.086082,0.015788
32.0021,state,0.195415,0.187234,0.255696,0.302721
32.0027,desired,0.237777,0.237777,0.111111,0.111111
32.0121,state,0.200643,0.191202,0.058864,0.002426
32.0221,state,0.208825,0.199478,0.127764,0.171916
32.0227,desired,0.240000,0.240000,0.111111,0.111111
32.0320,state,0.210875,0.199426,0.050097,0.001682
32.0421,state,0.221032,0.209400,0.086082,0.015788
32.0520,state,0.195415,0.187234,0.255696,0.302721
32.0527,desired,0.243333,0.243333,0.111111,0.111111
32.0620,state,0.200643,0.191202,0.058864,0.002426
32.0721,state,0.208825,0.199478,0.127764,0.171916
32.0821,state,0.210875,0.199426,0.050097,0.001682
32.0827,desired,0.246665,0.246665,0.111111,0.111111
32.0921,state,0.221032,0.209400,0.086082,0.015788
32.0936,state,0.227463,0.214497,0.262174,0.278936
32.0944,state,0.232691,0.218531,0.065317,0.004123
32.1021,state,0.208825,0.199478,0.127764,0.171916
32.1031,desired,0.248888,0.248888,0.111111,0.111111
32.1122,state,0.210875,0.199426,0.050097,0.001682
32.1220,state,0.221032,0.209400,0.086082,0.015788
32.1326,desired,0.252222,0.252222,0.111111,0.111111
32.1328,state,0.227463,0.214497,0.262174,0.278936
32.1421,state,0.232691,0.218531,0.065317,0.004123
32.1521,state,0.208825,0.199478,0.127764,0.171916
32.1621,state,0.210875,0.199426,0.050097,0.001682
32.1627,desired,0.255554,0.255554,0.111111,0.111111
32.1720,state,0.221032,0.209400,0.086082,0.015788
32.1821,state,0.227463,0.214497,0.262174,0.278936
32.1921,state,0.232691,0.218531,0.065317,0.004123
32.1928,desired,0.258887,0.258887,0.111111,0.111111
32.1943,state,0.242594,0.228654,0.153099,0.228751
32.2021,state,0.210875,0.199426,0.050097,0.001682
32.2120,state,0.221032,0.209400,0.086082,0.015788
32.2226,desired,0.262221,0.262221,0.111111,0.111111
32.2228,state,0.227463,0.214497,0.262174,0.278936
32.2321,state,0.232691,0.218531,0.065317,0.004123
32.2420,state,0.242594,0.228654,0.153099,0.228751
32.2526,desired,0.265554,0.265554,0.111111,0.111111
32.2528,state,0.210875,0.199426,0.050097,0.001682
32.2622,state,0.221032,0.209400,0.086082,0.015788
32.2720,state,0.227463,0.214497,0.262174,0.278936
32.2821,state,0.232691,0.218531,0.065317,0.004123
32.2829,desired,0.268889,0.268889,0.111111,0.111111
32.2920,state,0.242594,0.228654,0.153099,0.228751
32.2932,state,0.245092,0.228781,0.058485,0.004309
32.2936,state,0.255288,0.237744,0.093078,0.017712
32.3021,state,0.227463,0.214497,0.262174,0.278936
32.3120,state,0.232691,0.218531,0.065317,0.004123
32.3128,desired,0.272221,0.272221,0.111111,0.111111
32.3220,state,0.242594,0.228654,0.153099,0.228751
32.3321,state,0.245092,0.228781,0.058485,0.004309
32.3420,state,0.255288,0.237744,0.093078,0.017712
32.3427,desired,0.275554,0.275554,0.111111,0.111111
32.3521,state,0.227463,0.214497,0.262174,0.278936
32.3621,state,0.232691,0.218531,0.065317,0.004123
32.3720,state,0.242594,0.228654,0.153099,0.228751
32.3727,desired,0.278887,0.278887,0.111111,0.111111
32.3822,state,0.245092,0.228781,0.058485,0.004309
32.3921,state,0.255288,0.237744,0.093078,0.017712
32.3935,state,0.261722,0.242312,0.269045,0.248856
32.3941,state,0.266951,0.246964,0.072161,0.008667
32.4025,desired,0.282221,0.282221,0.111111,0.111111
32.4028,state,0.242594,0.228654,0.153099,0.228751
32.4121,state,0.245092,0.228781,0.058485,0.004309
32.4220,state,0.255288,0.237744,0.093078,0.017712
32.4326,desired,0.285554,0.285554,0.111111,0.111111
32.4329,state,0.261722,0.242312,0.269045,0.248856
32.4421,state,0.266951,0.246964,0.072161,0.008667
32.4522,state,0.242594,0.228654,0.153099,0.228751
32.4532,desired,0.287780,0.287780,0.111111,0.111111
32.4621,state,0.245092,0.228781,0.058485,0.004309
32.4721,state,0.255288,0.237744,0.093078,0.017712
32.4821,state,0.261722,0.242312,0.269045,0.248856
32.4827,desired,0.291110,0.291110,0.111111,0.111111
32.4921,state,0.266951,0.246964,0.072161,0.008667
32.4936,state,0.275131,0.254470,0.141012,0.187891
32.5021,state,0.245092,0.228781,0.058485,0.004309
32.5030,desired,0.293335,0.293335,0.111111,0.111111
32.5121,state,0.255288,0.237744,0.093078,0.017712
32.5221,state,0.261722,0.242312,0.269045,0.248856
32.5325,desired,0.296665,0.296665,0.111111,0.111111
32.5327,state,0.266951,0.246964,0.072161,0.008667
32.5421,state,0.275131,0.254470,0.141012,0.187891
32.5521,state,0.245092,0.228781,0.058485,0.004309
32.5621,state,0.255288,0.237744,0.093078,0.017712
32.5627,desired,0.299999,0.299999,0.111111,0.111111
32.5721,state,0.261722,0.242312,0.269045,0.248856
32.5821,state,0.266951,0.246964,0.072161,0.008667
32.5830,desired,0.302225,0.302225,0.111111,0.111111
32.5921,state,0.275131,0.254470,0.141012,0.187891
32.5942,state,0.277182,0.255061,0.063351,0.008445
32.5952,state,0.287342,0.265028,0.099323,0.066770
32.6021,state,0.261722,0.242312,0.269045,0.248856
32.6121,state,0.266951,0.246964,0.072161,0.008667
32.6129,desired,0.305557,0.305557,0.111111,0.111111
32.6221,state,0.275131,0.254470,0.141012,0.187891
32.6321,state,0.277182,0.255061,0.063351,0.008445
32.6425,desired,0.308887,0.308887,0.111111,0.111111
32.6427,state,0.287342,0.265028,0.099323,0.066770
32.6521,state,0.261722,0.242312,0.269045,0.248856
32.6621,state,0.266951,0.246964,0.072161,0.008667
32.6724,desired,0.312221,0.312221,0.111111,0.111111
32.6727,state,0.275131,0.254470,0.141012,0.187891
32.6821,state,0.277182,0.255061,0.063351,0.008445
32.6922,state,0.287342,0.265028,0.099323,0.066770
32.6930,desired,0.314447,0.314447,0.111111,0.111111
32.6942,state,0.293773,0.269259,0.275369,0.222112
32.6952,state,0.299001,0.274821,0.078501,0.014670
32.7022,state,0.275131,0.254470,0.141012,0.187891
32.7121,state,0.277182,0.255061,0.063351,0.008445
32.7221,state,0.287342,0.265028,0.099323,0.066770
32.7229,desired,0.317780,0.317780,0.111111,0.111111
32.7320,state,0.293773,0.269259,0.275369,0.222112
32.7421,state,0.299001,0.274821,0.078501,0.014670
32.7521,state,0.275131,0.254470,0.141012,0.187891
32.7527,desired,0.321110,0.321110,0.111111,0.111111
32.7621,state,0.277182,0.255061,0.063351,0.008445
32.7720,state,0.287342,0.265028,0.099323,0.066770
32.7821,state,0.293773,0.269259,0.275369,0.222112
32.7827,desired,0.324443,0.324443,0.111111,0.111111
32.7921,state,0.299001,0.274821,0.078501,0.014670
32.7952,state,0.308044,0.283089,0.156811,0.215644
32.8020,state,0.277182,0.255061,0.063351,0.008445
32.8122,state,0.287342,0.265028,0.099323,0.066770
32.8130,desired,0.327780,0.327780,0.111111,0.111111
32.8220,state,0.293773,0.269259,0.275369,0.222112
32.8321,state,0.299001,0.274821,0.078501,0.014670
32.8421,state,0.308044,0.283089,0.156811,0.215644
32.8425,desired,0.331110,0.331110,0.111111,0.111111
32.8521,state,0.277182,0.255061,0.063351,0.008445
32.8621,state,0.287342,0.265028,0.099323,0.066770
32.8724,desired,0.334443,0.334443,0.111111,0.111111
32.8727,state,0.293773,0.269259,0.275369,0.222112
32.8821,state,0.299001,0.274821,0.078501,0.014670
32.8924,desired,0.336665,0.336665,0.111111,0.111111
32.8927,state,0.308044,0.283089,0.156811,0.215644
32.8936,state,0.310318,0.284826,0.070647,0.012602
32.8938,state,0.321497,0.295958,0.110143,0.108683
32.9021,state,0.293773,0.269259,0.275369,0.222112
32.9120,state,0.299001,0.274821,0.078501,0.014670
32.9225,desired,0.339999,0.339999,0.111111,0.111111
32.9227,state,0.308044,0.283089,0.156811,0.215644
32.9321,state,0.310318,0.284826,0.070647,0.012602
32.9420,state,0.321497,0.295958,0.110143,0.108683
32.9525,desired,0.343332,0.343332,0.111111,0.111111
32.9527,state,0.293773,0.269259,0.275369,0.222112
32.9621,state,0.299001,0.274821,0.078501,0.014670
32.9721,state,0.308044,0.283089,0.156811,0.215644
32.9821,state,0.310318,0.284826,0.070647,0.012602
32.9827,desired,0.346665,0.346665,0.111111,0.111111
32.9921,state,0.321497,0.295958,0.110143,0.108683
32.9936,state,0.328027,0.300014,0.282441,0.205527
32.9947,state,0.333264,0.305980,0.085240,0.019122
33.0020,state,0.308044,0.283089,0.156811,0.215644
33.0121,state,0.310318,0.284826,0.070647,0.012602
33.0127,desired,0.349999,0.349999,0.111111,0.111111
33.0220,state,0.321497,0.295958,0.110143,0.108683
33.0322,state,0.328027,0.300014,0.282441,0.205527
33.0330,desired,0.352225,0.352225,0.111111,0.111111
33.0421,state,0.333264,0.305980,0.085240,0.019122
33.0521,state,0.308044,0.283089,0.156811,0.215644
33.0624,desired,0.355554,0.355554,0.111111,0.111111
33.0627,state,0.310318,0.284826,0.070647,0.012602
33.0720,state,0.321497,0.295958,0.110143,0.108683
33.0821,state,0.328027,0.300014,0.282441,0.205527
33.0921,state,0.333264,0.305980,0.085240,0.019122
33.0927,desired,0.358888,0.358888,0.111111,0.111111
33.0936,state,0.342307,0.314134,0.163516,0.218343
33.1021,state,0.310318,0.284826,0.070647,0.012602
33.1121,state,0.321497,0.295958,0.110143,0.108683
33.1225,desired,0.362221,0.362221,0.111111,0.111111
33.1227,state,0.328027,0.300014,0.282441,0.205527
33.1321,state,0.333264,0.305980,0.085240,0.019122
33.1422,state,0.342307,0.314134,0.163516,0.218343
33.1433,desired,0.364446,0.364446,0.111111,0.111111
33.1521,state,0.310318,0.284826,0.070647,0.012602
33.1620,state,0.321497,0.295958,0.110143,0.108683
33.1722,state,0.328027,0.300014,0.282441,0.205527
33.1732,desired,0.367780,0.367780,0.111111,0.111111
33.1820,state,0.333264,0.305980,0.085240,0.019122
33.1920,state,0.342307,0.314134,0.163516,0.218343
33.1939,state,0.344583,0.316419,0.077333,0.016172
33.1947,state,0.353764,0.325175,0.108348,0.095417
33.2021,state,0.328027,0.300014,0.282441,0.205527
33.2027,desired,0.371110,0.371110,0.111111,0.111111
33.2120,state,0.333264,0.305980,0.085240,0.019122
33.2221,state,0.342307,0.314134,0.163516,0.218343
33.2227,desired,0.373333,0.373333,0.111111,0.111111
33.2322,state,0.344583,0.316419,0.077333,0.016172
33.2421,state,0.353764,0.325175,0.108348,0.095417
33.2527,desired,0.376669,0.376669,0.111111,0.111111
33.2530,state,0.328027,0.300014,0.282441,0.205527
33.2620,state,0.333264,0.305980,0.085240,0.019122
33.2720,state,0.342307,0.314134,0.163516,0.218343
33.2822,state,0.344583,0.316419,0.077333,0.016172
33.2828,desired,0.380002,0.380002,0.111111,0.111111
33.2921,state,0.353764,0.325175,0.108348,0.095417
33.2940,state,0.360101,0.329385,0.288058,0.212174
33.2959,state,0.365324,0.336141,0.091399,0.022895
33.3021,state,0.342307,0.314134,0.163516,0.218343
33.3029,desired,0.382225,0.382225,0.111111,0.111111
33.3120,state,0.344583,0.316419,0.077333,0.016172
33.3221,state,0.353764,0.325175,0.108348,0.095417
33.3321,state,0.360101,0.329385,0.288058,0.212174
33.3327,desired,0.385555,0.385555,0.111111,0.111111
33.3421,state,0.365324,0.336141,0.091399,0.022895
33.3520,state,0.342307,0.314134,0.163516,0.218343
33.3620,state,0.344583,0.316419,0.077333,0.016172
33.3627,desired,0.388887,0.388887,0.111111,0.111111
33.3721,state,0.353764,0.325175,0.108348,0.095417
33.3821,state,0.360101,0.329385,0.288058,0.212174
33.3921,state,0.365324,0.336141,0.091399,0.022895
33.3927,desired,0.392222,0.392222,0.111111,0.111111
