t,src,ideal_pos,cheap_pos,ideal_vel,cheap_vel
6.6710,state,0.941537,0.906471,0.148534,0.029694
6.6810,state,0.931621,0.906191,0.061184,0.026122
6.6818,desired,0.901110,0.901110,-0.111111,-0.111111
6.6910,state,0.929107,0.905786,0.156399,0.025806
6.7011,state,0.918895,0.888077,0.122383,-0.283192
6.7022,desired,0.898887,0.898887,-0.111111,-0.111111
6.7038,state,0.912452,0.878042,-0.053244,-0.104112
6.7042,state,0.907206,0.875907,0.144287,0.027755
6.7110,state,0.931621,0.906191,0.061184,0.026122
6.7209,state,0.929107,0.905786,0.156399,0.025806
6.7309,state,0.918895,0.888077,0.122383,-0.283192
6.7314,desired,0.895556,0.895556,-0.111111,-0.111111
6.7409,state,0.912452,0.878042,-0.053244,-0.104112
6.7511,state,0.907206,0.875907,0.144287,0.027755
6.7519,desired,0.893331,0.893331,-0.111111,-0.111111
6.7610,state,0.931621,0.906191,0.061184,0.026122
6.7711,state,0.929107,0.905786,0.156399,0.025806
6.7809,state,0.918895,0.888077,0.122383,-0.283192
6.7814,desired,0.890000,0.890000,-0.111111,-0.111111
6.7911,state,0.912452,0.878042,-0.053244,-0.104112
6.8009,state,0.907206,0.875907,0.144287,0.027755
6.8030,state,0.898154,0.872818,0.066355,-0.080450
6.8110,state,0.929107,0.905786,0.156399,0.025806
6.8118,desired,0.886665,0.886665,-0.111111,-0.111111
6.8210,state,0.918895,0.888077,0.122383,-0.283192
6.8311,state,0.912452,0.878042,-0.053244,-0.104112
6.8409,state,0.907206,0.875907,0.144287,0.027755
6.8414,desired,0.883333,0.883333,-0.111111,-0.111111
6.8511,state,0.898154,0.872818,0.066355,-0.080450
6.8611,state,0.929107,0.905786,0.156399,0.025806
6.8618,desired,0.881109,0.881109,-0.111111,-0.111111
6.8710,state,0.918895,0.888077,0.122383,-0.283192
6.8811,state,0.912452,0.878042,-0.053244,-0.104112
6.8909,state,0.907206,0.875907,0.144287,0.027755
6.8914,desired,0.877778,0.877778,-0.111111,-0.111111
6.9011,state,0.898154,0.872818,0.066355,-0.080450
6.9024,state,0.895866,0.862797,0.152988,-0.102947
6.9026,state,0.886674,0.852884,0.122422,-0.086073
6.9111,state,0.912452,0.878042,-0.053244,-0.104112
6.9119,desired,0.875553,0.875553,-0.111111,-0.111111
6.9211,state,0.907206,0.875907,0.144287,0.027755
6.9309,state,0.898154,0.872818,0.066355,-0.080450
6.9410,state,0.895866,0.862797,0.152988,-0.102947
6.9420,desired,0.872223,0.872223,-0.111111,-0.111111
6.9510,state,0.886674,0.852884,0.122422,-0.086073
6.9609,state,0.912452,0.878042,-0.053244,-0.104112
6.9614,desired,0.870000,0.870000,-0.111111,-0.111111
6.9710,state,0.907206,0.875907,0.144287,0.027755
6.9810,state,0.898154,0.872818,0.066355,-0.080450
6.9909,state,0.895866,0.862797,0.152988,-0.102947
6.9914,desired,0.866667,0.866667,-0.111111,-0.111111
7.0011,state,0.886674,0.852884,0.122422,-0.086073
7.0034,state,0.880331,0.852593,-0.057035,0.027344
7.0050,state,0.875093,0.852383,0.140170,0.027718
7.0110,state,0.898154,0.872818,0.066355,-0.080450
7.0117,desired,0.864444,0.864444,-0.111111,-0.111111
7.0210,state,0.895866,0.862797,0.152988,-0.102947
7.0310,state,0.886674,0.852884,0.122422,-0.086073
7.0409,state,0.880331,0.852593,-0.057035,0.027344
7.0414,desired,0.861112,0.861112,-0.111111,-0.111111
7.0511,state,0.875093,0.852383,0.140170,0.027718
7.0610,state,0.898154,0.872818,0.066355,-0.080450
7.0614,desired,0.858889,0.858889,-0.111111,-0.111111
7.0711,state,0.895866,0.862797,0.152988,-0.102947
7.0810,state,0.886674,0.852884,0.122422,-0.086073
7.0911,state,0.880331,0.852593,-0.057035,0.027344
7.0919,desired,0.855553,0.855553,-0.111111,-0.111111
7.1011,state,0.875093,0.852383,0.140170,0.027718
7.1036,state,0.865182,0.840399,0.052765,-0.317490
7.1111,state,0.895866,0.862797,0.152988,-0.102947
7.1216,desired,0.852223,0.852223,-0.111111,-0.111111
7.1219,state,0.886674,0.852884,0.122422,-0.086073
7.1310,state,0.880331,0.852593,-0.057035,0.027344
7.1410,state,0.875093,0.852383,0.140170,0.027718
7.1511,state,0.865182,0.840399,0.052765,-0.317490
7.1519,desired,0.848886,0.848886,-0.111111,-0.111111
7.1610,state,0.895866,0.862797,0.152988,-0.102947
7.1711,state,0.886674,0.852884,0.122422,-0.086073
7.1810,state,0.880331,0.852593,-0.057035,0.027344
7.1816,desired,0.845556,0.845556,-0.111111,-0.111111
7.1910,state,0.875093,0.852383,0.140170,0.027718
7.2016,state,0.865182,0.840399,0.052765,-0.317490
7.2021,desired,0.843334,0.843334,-0.111111,-0.111111
7.2039,state,0.862671,0.826290,0.147873,-0.089030
7.2041,state,0.852458,0.821732,0.113760,0.025921
7.2111,state,0.880331,0.852593,-0.057035,0.027344
7.2209,state,0.875093,0.852383,0.140170,0.027718
7.2309,state,0.865182,0.840399,0.052765,-0.317490
7.2314,desired,0.840001,0.840001,-0.111111,-0.111111
7.2411,state,0.862671,0.826290,0.147873,-0.089030
7.2510,state,0.852458,0.821732,0.113760,0.025921
7.2516,desired,0.837778,0.837778,-0.111111,-0.111111
7.2610,state,0.880331,0.852593,-0.057035,0.027344
7.2709,state,0.875093,0.852383,0.140170,0.027718
7.2811,state,0.865182,0.840399,0.052765,-0.317490
7.2818,desired,0.834444,0.834444,-0.111111,-0.111111
7.2910,state,0.862671,0.826290,0.147873,-0.089030
7.3009,state,0.852458,0.821732,0.113760,0.025921
7.3032,state,0.846017,0.820696,-0.061882,-0.013646
7.3046,state,0.840774,0.810586,0.135534,-0.154215
7.3110,state,0.865182,0.840399,0.052765,-0.317490
7.3116,desired,0.831112,0.831112,-0.111111,-0.111111
7.3210,state,0.862671,0.826290,0.147873,-0.089030
7.3309,state,0.852458,0.821732,0.113760,0.025921
7.3410,state,0.846017,0.820696,-0.061882,-0.013646
7.3416,desired,0.827779,0.827779,-0.111111,-0.111111
7.3511,state,0.840774,0.810586,0.135534,-0.154215
7.3610,state,0.865182,0.840399,0.052765,-0.317490
7.3709,state,0.862671,0.826290,0.147873,-0.089030
7.3714,desired,0.824446,0.824446,-0.111111,-0.111111
7.3810,state,0.852458,0.821732,0.113760,0.025921
7.3910,state,0.846017,0.820696,-0.061882,-0.013646
7.3916,desired,0.822220,0.822220,-0.111111,-0.111111
7.4009,state,0.840774,0.810586,0.135534,-0.154215
7.4030,state,0.831723,0.800219,0.057539,-0.161506
7.4110,state,0.862671,0.826290,0.147873,-0.089030
7.4210,state,0.852458,0.821732,0.113760,0.025921
7.4216,desired,0.818890,0.818890,-0.111111,-0.111111
7.4310,state,0.846017,0.820696,-0.061882,-0.013646
7.4411,state,0.840774,0.810586,0.135534,-0.154215
7.4419,desired,0.816662,0.816662,-0.111111,-0.111111
7.4511,state,0.831723,0.800219,0.057539,-0.161506
7.4609,state,0.862671,0.826290,0.147873,-0.089030
7.4709,state,0.852458,0.821732,0.113760,0.025921
7.4715,desired,0.813335,0.813335,-0.111111,-0.111111
7.4809,state,0.846017,0.820696,-0.061882,-0.013646
7.4909,state,0.840774,0.810586,0.135534,-0.154215
7.5012,state,0.831723,0.800219,0.057539,-0.161506
7.5017,desired,0.810002,0.810002,-0.111111,-0.111111
7.5021,state,0.829438,0.797220,0.144105,0.025156
7.5034,state,0.820247,0.796972,0.113460,0.025578
7.5110,state,0.846017,0.820696,-0.061882,-0.013646
7.5210,state,0.840774,0.810586,0.135534,-0.154215
7.5310,state,0.831723,0.800219,0.057539,-0.161506
7.5319,desired,0.806669,0.806669,-0.111111,-0.111111
7.5410,state,0.829438,0.797220,0.144105,0.025156
7.5510,state,0.820247,0.796972,0.113460,0.025578
7.5516,desired,0.804445,0.804445,-0.111111,-0.111111
7.5610,state,0.846017,0.820696,-0.061882,-0.013646
7.5710,state,0.840774,0.810586,0.135534,-0.154215
7.5716,desired,0.802222,0.802222,-0.111111,-0.111111
7.5809,state,0.831723,0.800219,0.057539,-0.161506
7.5909,state,0.829438,0.797220,0.144105,0.025156
7.6011,state,0.820247,0.796972,0.113460,0.025578
7.6017,desired,0.798885,0.798885,-0.111111,-0.111111
7.6024,state,0.813908,0.792374,-0.065933,-0.195800
7.6029,state,0.808675,0.775462,0.131090,-0.189725
7.6110,state,0.831723,0.800219,0.057539,-0.161506
7.6210,state,0.829438,0.797220,0.144105,0.025156
7.6310,state,0.820247,0.796972,0.113460,0.025578
7.6316,desired,0.795554,0.795554,-0.111111,-0.111111
7.6409,state,0.813908,0.792374,-0.065933,-0.195800
7.6510,state,0.808675,0.775462,0.131090,-0.189725
7.6516,desired,0.793332,0.793332,-0.111111,-0.111111
7.6609,state,0.831723,0.800219,0.057539,-0.161506
7.6710,state,0.829438,0.797220,0.144105,0.025156
7.6809,state,0.820247,0.796972,0.113460,0.025578
7.6816,desired,0.790001,0.790001,-0.111111,-0.111111
7.6909,state,0.813908,0.792374,-0.065933,-0.195800
7.7010,state,0.808675,0.775462,0.131090,-0.189725
7.7015,desired,0.787774,0.787774,-0.111111,-0.111111
7.7027,state,0.799625,0.771727,0.053036,0.023903
7.7111,state,0.829438,0.797220,0.144105,0.025156
7.7210,state,0.820247,0.796972,0.113460,0.025578
7.7309,state,0.813908,0.792374,-0.065933,-0.195800
7.7315,desired,0.784447,0.784447,-0.111111,-0.111111
7.7410,state,0.808675,0.775462,0.131090,-0.189725
7.7511,state,0.799625,0.771727,0.053036,0.023903
7.7519,desired,0.782221,0.782221,-0.111111,-0.111111
7.7610,state,0.829438,0.797220,0.144105,0.025156
7.7710,state,0.820247,0.796972,0.113460,0.025578
7.7810,state,0.813908,0.792374,-0.065933,-0.195800
7.7816,desired,0.778891,0.778891,-0.111111,-0.111111
7.7910,state,0.808675,0.775462,0.131090,-0.189725
7.8013,state,0.799625,0.771727,0.053036,0.023903
7.8031,state,0.797340,0.771443,0.139565,0.024280
7.8037,state,0.786151,0.757129,0.100491,-0.232240
7.8110,state,0.813908,0.792374,-0.065933,-0.195800
7.8117,desired,0.775557,0.775557,-0.111111,-0.111111
7.8210,state,0.808675,0.775462,0.131090,-0.189725
7.8311,state,0.799625,0.771727,0.053036,0.023903
7.8319,desired,0.773332,0.773332,-0.111111,-0.111111
7.8410,state,0.797340,0.771443,0.139565,0.024280
7.8510,state,0.786151,0.757129,0.100491,-0.232240
7.8518,desired,0.771109,0.771109,-0.111111,-0.111111
7.8610,state,0.813908,0.792374,-0.065933,-0.195800
7.8709,state,0.808675,0.775462,0.131090,-0.189725
7.8813,desired,0.767779,0.767779,-0.111111,-0.111111
7.8816,state,0.799625,0.771727,0.053036,0.023903
7.8910,state,0.797340,0.771443,0.139565,0.024280
7.9023,state,0.786151,0.757129,0.100491,-0.232240
7.9029,desired,0.765552,0.765552,-0.111111,-0.111111
7.9051,state,0.779615,0.751942,-0.071566,0.022147
7.9068,state,0.774366,0.751653,0.126072,0.023618
7.9111,state,0.799625,0.771727,0.053036,0.023903
7.9211,state,0.797340,0.771443,0.139565,0.024280
7.9310,state,0.786151,0.757129,0.100491,-0.232240
7.9319,desired,0.762221,0.762221,-0.111111,-0.111111
7.9410,state,0.779615,0.751942,-0.071566,0.022147
7.9511,state,0.774366,0.751653,0.126072,0.023618
7.9519,desired,0.759998,0.759998,-0.111111,-0.111111
7.9610,state,0.799625,0.771727,0.053036,0.023903
7.9710,state,0.797340,0.771443,0.139565,0.024280
7.9809,state,0.786151,0.757129,0.100491,-0.232240
7.9815,desired,0.756668,0.756668,-0.111111,-0.111111
7.9910,state,0.779615,0.751942,-0.071566,0.022147
8.0009,state,0.774366,0.751653,0.126072,0.023618
8.0029,state,0.765315,0.741155,0.048053,-0.277284
8.0109,state,0.797340,0.771443,0.139565,0.024280
8.0116,desired,0.753335,0.753335,-0.111111,-0.111111
8.0210,state,0.786151,0.757129,0.100491,-0.232240
8.0311,state,0.779615,0.751942,-0.071566,0.022147
8.0317,desired,0.751110,0.751110,-0.111111,-0.111111
8.0410,state,0.774366,0.751653,0.126072,0.023618
8.0511,state,0.765315,0.741155,0.048053,-0.277284
8.0517,desired,0.748886,0.748886,-0.111111,-0.111111
8.0610,state,0.797340,0.771443,0.139565,0.024280
8.0710,state,0.786151,0.757129,0.100491,-0.232240
8.0810,state,0.779615,0.751942,-0.071566,0.022147
8.0816,desired,0.745557,0.745557,-0.111111,-0.111111
8.0910,state,0.774366,0.751653,0.126072,0.023618
8.1016,state,0.765315,0.741155,0.048053,-0.277284
8.1033,state,0.763031,0.729816,0.134556,-0.033641
8.1040,state,0.752843,0.729468,0.099637,0.022449
8.1114,desired,0.742223,0.742223,-0.111111,-0.111111
8.1116,state,0.779615,0.751942,-0.071566,0.022147
8.1210,state,0.774366,0.751653,0.126072,0.023618
8.1310,state,0.765315,0.741155,0.048053,-0.277284
8.1318,desired,0.739999,0.739999,-0.111111,-0.111111
8.1410,state,0.763031,0.729816,0.134556,-0.033641
8.1511,state,0.752843,0.729468,0.099637,0.022449
8.1609,state,0.779615,0.751942,-0.071566,0.022147
8.1616,desired,0.736669,0.736669,-0.111111,-0.111111
8.1710,state,0.774366,0.751653,0.126072,0.023618
8.1809,state,0.765315,0.741155,0.048053,-0.277284
8.1910,state,0.763031,0.729816,0.134556,-0.033641
8.1916,desired,0.733335,0.733335,-0.111111,-0.111111
8.2010,state,0.752843,0.729468,0.099637,0.022449
8.2041,state,0.746950,0.725559,-0.054796,-0.160531
8.2053,state,0.742226,0.710771,0.123070,-0.164104
8.2110,state,0.765315,0.741155,0.048053,-0.277284
8.2115,desired,0.731111,0.731111,-0.111111,-0.111111
8.2209,state,0.763031,0.729816,0.134556,-0.033641
8.2309,state,0.752843,0.729468,0.099637,0.022449
8.2409,state,0.746950,0.725559,-0.054796,-0.160531
8.2415,desired,0.727779,0.727779,-0.111111,-0.111111
8.2509,state,0.742226,0.710771,0.123070,-0.164104
8.2609,state,0.765315,0.741155,0.048053,-0.277284
8.2709,state,0.763031,0.729816,0.134556,-0.033641
8.2714,desired,0.724447,0.724447,-0.111111,-0.111111
8.2809,state,0.752843,0.729468,0.099637,0.022449
8.2909,state,0.746950,0.725559,-0.054796,-0.160531
8.2915,desired,0.722224,0.722224,-0.111111,-0.111111
8.3013,state,0.742226,0.710771,0.123070,-0.164104
8.3035,state,0.733220,0.709738,0.043386,0.021967
8.3110,state,0.763031,0.729816,0.134556,-0.033641
8.3116,desired,0.719998,0.719998,-0.111111,-0.111111
8.3209,state,0.752843,0.729468,0.099637,0.022449
8.3309,state,0.746950,0.725559,-0.054796,-0.160531
8.3409,state,0.742226,0.710771,0.123070,-0.164104
8.3415,desired,0.716667,0.716667,-0.111111,-0.111111
8.3509,state,0.733220,0.709738,0.043386,0.021967
8.3609,state,0.763031,0.729816,0.134556,-0.033641
8.3709,state,0.752843,0.729468,0.099637,0.022449
8.3714,desired,0.713335,0.713335,-0.111111,-0.111111
8.3809,state,0.746950,0.725559,-0.054796,-0.160531
8.3909,state,0.742226,0.710771,0.123070,-0.164104
8.4013,state,0.733220,0.709738,0.043386,0.021967
8.4022,desired,0.709960,0.709960,-0.111111,-0.111111
8.4037,state,0.730940,0.709456,0.129723,0.022413
8.4041,state,0.719753,0.691905,0.090553,-0.277106
8.4110,state,0.746950,0.725559,-0.054796,-0.160531
8.4209,state,0.742226,0.710771,0.123070,-0.164104
8.4310,state,0.733220,0.709738,0.043386,0.021967
8.4316,desired,0.706668,0.706668,-0.111111,-0.111111
8.4410,state,0.730940,0.709456,0.129723,0.022413
8.4510,state,0.719753,0.691905,0.090553,-0.277106
8.4610,state,0.746950,0.725559,-0.054796,-0.160531
8.4616,desired,0.703335,0.703335,-0.111111,-0.111111
8.4710,state,0.742226,0.710771,0.123070,-0.164104
8.4810,state,0.733220,0.709738,0.043386,0.021967
8.4910,state,0.730940,0.709456,0.129723,0.022413
8.4914,desired,0.700000,0.700000,-0.111111,-0.111111
8.5010,state,0.719753,0.691905,0.090553,-0.277106
8.5037,state,0.713218,0.686050,-0.081551,0.020806
8.5052,state,0.707971,0.685738,0.116005,0.021216
8.5110,state,0.733220,0.709738,0.043386,0.021967
8.5210,state,0.730940,0.709456,0.129723,0.022413
8.5219,desired,0.696667,0.696667,-0.111111,-0.111111
8.5310,state,0.719753,0.691905,0.090553,-0.277106
8.5410,state,0.713218,0.686050,-0.081551,0.020806
8.5510,state,0.707971,0.685738,0.116005,0.021216
8.5518,desired,0.693335,0.693335,-0.111111,-0.111111
8.5610,state,0.733220,0.709738,0.043386,0.021967
8.5710,state,0.730940,0.709456,0.129723,0.022413
8.5716,desired,0.691112,0.691112,-0.111111,-0.111111
8.5810,state,0.719753,0.691905,0.090553,-0.277106
8.5910,state,0.713218,0.686050,-0.081551,0.020806
8.5919,desired,0.688889,0.688889,-0.111111,-0.111111
8.6010,state,0.707971,0.685738,0.116005,0.021216
8.6038,state,0.698921,0.675584,0.037930,-0.269662
8.6110,state,0.730940,0.709456,0.129723,0.022413
8.6118,desired,0.686667,0.686667,-0.111111,-0.111111
8.6210,state,0.719753,0.691905,0.090553,-0.277106
8.6310,state,0.713218,0.686050,-0.081551,0.020806
8.6410,state,0.707971,0.685738,0.116005,0.021216
8.6416,desired,0.683334,0.683334,-0.111111,-0.111111
8.6510,state,0.698921,0.675584,0.037930,-0.269662
8.6609,state,0.730940,0.709456,0.129723,0.022413
8.6710,state,0.719753,0.691905,0.090553,-0.277106
8.6716,desired,0.680001,0.680001,-0.111111,-0.111111
8.6809,state,0.713218,0.686050,-0.081551,0.020806
8.6910,state,0.707971,0.685738,0.116005,0.021216
8.6916,desired,0.677777,0.677777,-0.111111,-0.111111
8.7009,state,0.698921,0.675584,0.037930,-0.269662
8.7035,state,0.696639,0.665394,0.124372,-0.001583
8.7044,state,0.686452,0.665072,0.089398,0.020547
8.7110,state,0.713218,0.686050,-0.081551,0.020806
8.7209,state,0.707971,0.685738,0.116005,0.021216
8.7214,desired,0.674445,0.674445,-0.111111,-0.111111
8.7309,state,0.698921,0.675584,0.037930,-0.269662
8.7413,desired,0.672222,0.672222,-0.111111,-0.111111
8.7415,state,0.696639,0.665394,0.124372,-0.001583
8.7510,state,0.686452,0.665072,0.089398,0.020547
8.7610,state,0.713218,0.686050,-0.081551,0.020806
8.7715,desired,0.668889,0.668889,-0.111111,-0.111111
8.7718,state,0.707971,0.685738,0.116005,0.021216
8.7810,state,0.698921,0.675584,0.037930,-0.269662
8.7910,state,0.696639,0.665394,0.124372,-0.001583
8.8022,desired,0.665552,0.665552,-0.111111,-0.111111
8.8025,state,0.686452,0.665072,0.089398,0.020547
8.8035,state,0.680014,0.660403,-0.086464,-0.201288
8.8046,state,0.674776,0.644121,0.110774,-0.175889
8.8110,state,0.698921,0.675584,0.037930,-0.269662
8.8210,state,0.696639,0.665394,0.124372,-0.001583
8.8310,state,0.686452,0.665072,0.089398,0.020547
8.8317,desired,0.662223,0.662223,-0.111111,-0.111111
8.8410,state,0.680014,0.660403,-0.086464,-0.201288
8.8509,state,0.674776,0.644121,0.110774,-0.175889
8.8610,state,0.698921,0.675584,0.037930,-0.269662
8.8616,desired,0.658889,0.658889,-0.111111,-0.111111
8.8710,state,0.696639,0.665394,0.124372,-0.001583
8.8810,state,0.686452,0.665072,0.089398,0.020547
8.8909,state,0.680014,0.660403,-0.086464,-0.201288
8.8914,desired,0.655557,0.655557,-0.111111,-0.111111
8.9014,state,0.674776,0.644121,0.110774,-0.175889
8.9038,state,0.665730,0.643198,0.032678,0.019714
8.9110,state,0.696639,0.665394,0.124372,-0.001583
8.9116,desired,0.653333,0.653333,-0.111111,-0.111111
8.9210,state,0.686452,0.665072,0.089398,0.020547
8.9310,state,0.680014,0.660403,-0.086464,-0.201288
8.9410,state,0.674776,0.644121,0.110774,-0.175889
8.9416,desired,0.650000,0.650000,-0.111111,-0.111111
8.9510,state,0.665730,0.643198,0.032678,0.019714
8.9611,state,0.696639,0.665394,0.124372,-0.001583
8.9619,desired,0.647775,0.647775,-0.111111,-0.111111
8.9710,state,0.686452,0.665072,0.089398,0.020547
8.9810,state,0.680014,0.660403,-0.086464,-0.201288
8.9910,state,0.674776,0.644121,0.110774,-0.175889
8.9916,desired,0.644445,0.644445,-0.111111,-0.111111
9.0018,state,0.665730,0.643198,0.032678,0.019714
9.0047,state,0.663449,0.642908,0.119064,0.020146
9.0050,state,0.654263,0.627440,0.088268,-0.246201
9.0116,desired,0.642222,0.642222,-0.111111,-0.111111
9.0119,state,0.680014,0.660403,-0.086464,-0.201288
9.0210,state,0.674776,0.644121,0.110774,-0.175889
9.0309,state,0.665730,0.643198,0.032678,0.019714
9.0411,state,0.663449,0.642908,0.119064,0.020146
9.0417,desired,0.638889,0.638889,-0.111111,-0.111111
9.0510,state,0.654263,0.627440,0.088268,-0.246201
9.0610,state,0.680014,0.660403,-0.086464,-0.201288
9.0710,state,0.674776,0.644121,0.110774,-0.175889
9.0717,desired,0.635557,0.635557,-0.111111,-0.111111
9.0810,state,0.665730,0.643198,0.032678,0.019714
9.0910,state,0.663449,0.642908,0.119064,0.020146
9.1024,state,0.654263,0.627440,0.088268,-0.246201
9.1033,desired,0.632218,0.632218,-0.111111,-0.111111
9.1056,state,0.647924,0.623247,-0.091291,0.018714
9.1067,state,0.642695,0.622936,0.105590,0.019162
9.1110,state,0.665730,0.643198,0.032678,0.019714
9.1210,state,0.663449,0.642908,0.119064,0.020146
9.1313,desired,0.628890,0.628890,-0.111111,-0.111111
9.1315,state,0.654263,0.627440,0.088268,-0.246201
9.1411,state,0.647924,0.623247,-0.091291,0.018714
9.1510,state,0.642695,0.622936,0.105590,0.019162
9.1615,desired,0.625556,0.625556,-0.111111,-0.111111
9.1619,state,0.665730,0.643198,0.032678,0.019714
9.1710,state,0.663449,0.642908,0.119064,0.020146
9.1810,state,0.654263,0.627440,0.088268,-0.246201
9.1909,state,0.647924,0.623247,-0.091291,0.018714
9.1914,desired,0.622223,0.622223,-0.111111,-0.111111
9.2012,state,0.642695,0.622936,0.105590,0.019162
9.2027,state,0.632788,0.611072,0.017985,-0.315462
9.2110,state,0.663449,0.642908,0.119064,0.020146
9.2116,desired,0.620000,0.620000,-0.111111,-0.111111
9.2210,state,0.654263,0.627440,0.088268,-0.246201
9.2309,state,0.647924,0.623247,-0.091291,0.018714
9.2410,state,0.642695,0.622936,0.105590,0.019162
9.2417,desired,0.616668,0.616668,-0.111111,-0.111111
9.2509,state,0.632788,0.611072,0.017985,-0.315462
9.2610,state,0.663449,0.642908,0.119064,0.020146
9.2710,state,0.654263,0.627440,0.088268,-0.246201
9.2716,desired,0.613334,0.613334,-0.111111,-0.111111
9.2810,state,0.647924,0.623247,-0.091291,0.018714
9.2911,state,0.642695,0.622936,0.105590,0.019162
9.2919,desired,0.611109,0.611109,-0.111111,-0.111111
9.3012,state,0.632788,0.611072,0.017985,-0.315462
9.3047,state,0.630284,0.600125,0.112853,0.000654
9.3050,state,0.620079,0.599786,0.078508,0.018079
9.3110,state,0.647924,0.623247,-0.091291,0.018714
9.3118,desired,0.608886,0.608886,-0.111111,-0.111111
9.3211,state,0.642695,0.622936,0.105590,0.019162
9.3310,state,0.632788,0.611072,0.017985,-0.315462
9.3410,state,0.630284,0.600125,0.112853,0.000654
9.3417,desired,0.605556,0.605556,-0.111111,-0.111111
9.3510,state,0.620079,0.599786,0.078508,0.018079
9.3610,state,0.647924,0.623247,-0.091291,0.018714
9.3710,state,0.642695,0.622936,0.105590,0.019162
9.3716,desired,0.602223,0.602223,-0.111111,-0.111111
9.3810,state,0.632788,0.611072,0.017985,-0.315462
9.3910,state,0.630284,0.600125,0.112853,0.000654
9.4009,state,0.620079,0.599786,0.078508,0.018079
9.4016,desired,0.598890,0.598890,-0.111111,-0.111111
9.4030,state,0.613641,0.595094,-0.097347,-0.204028
9.4047,state,0.608404,0.579167,0.099843,-0.167874
9.4110,state,0.632788,0.611072,0.017985,-0.315462
9.4210,state,0.630284,0.600125,0.112853,0.000654
9.4310,state,0.620079,0.599786,0.078508,0.018079
9.4316,desired,0.595557,0.595557,-0.111111,-0.111111
9.4410,state,0.613641,0.595094,-0.097347,-0.204028
9.4510,state,0.608404,0.579167,0.099843,-0.167874
9.4610,state,0.632788,0.611072,0.017985,-0.315462
9.4616,desired,0.592222,0.592222,-0.111111,-0.111111
9.4710,state,0.630284,0.600125,0.112853,0.000654
9.4810,state,0.620079,0.599786,0.078508,0.018079
9.4910,state,0.613641,0.595094,-0.097347,-0.204028
9.4916,desired,0.588890,0.588890,-0.111111,-0.111111
9.5009,state,0.608404,0.579167,0.099843,-0.167874
9.5028,state,0.599359,0.578737,0.021701,0.017237
9.5110,state,0.630284,0.600125,0.112853,0.000654
9.5209,state,0.620079,0.599786,0.078508,0.018079
9.5215,desired,0.585557,0.585557,-0.111111,-0.111111
9.5309,state,0.613641,0.595094,-0.097347,-0.204028
9.5410,state,0.608404,0.579167,0.099843,-0.167874
9.5513,desired,0.582223,0.582223,-0.111111,-0.111111
9.5515,state,0.599359,0.578737,0.021701,0.017237
9.5610,state,0.630284,0.600125,0.112853,0.000654
9.5709,state,0.620079,0.599786,0.078508,0.018079
9.5812,desired,0.578890,0.578890,-0.111111,-0.111111
9.5814,state,0.613641,0.595094,-0.097347,-0.204028
9.5910,state,0.608404,0.579167,0.099843,-0.167874
9.6010,state,0.599359,0.578737,0.021701,0.017237
9.6016,desired,0.576668,0.576668,-0.111111,-0.111111
9.6029,state,0.597080,0.578426,0.108032,0.017664
9.6031,state,0.587896,0.562391,0.077176,-0.251866
9.6110,state,0.613641,0.595094,-0.097347,-0.204028
9.6210,state,0.608404,0.579167,0.099843,-0.167874
9.6310,state,0.599359,0.578737,0.021701,0.017237
9.6316,desired,0.573334,0.573334,-0.111111,-0.111111
9.6410,state,0.597080,0.578426,0.108032,0.017664
9.6510,state,0.587896,0.562391,0.077176,-0.251866
9.6610,state,0.613641,0.595094,-0.097347,-0.204028
9.6616,desired,0.570000,0.570000,-0.111111,-0.111111
9.6710,state,0.608404,0.579167,0.099843,-0.167874
9.6810,state,0.599359,0.578737,0.021701,0.017237
9.6910,state,0.597080,0.578426,0.108032,0.017664
9.6916,desired,0.566668,0.566668,-0.111111,-0.111111
9.7010,state,0.587896,0.562391,0.077176,-0.251866
9.7033,state,0.581558,0.558301,-0.102386,0.016652
9.7040,state,0.576332,0.557997,0.094399,0.017061
9.7110,state,0.599359,0.578737,0.021701,0.017237
9.7209,state,0.597080,0.578426,0.108032,0.017664
9.7216,desired,0.563336,0.563336,-0.111111,-0.111111
9.7309,state,0.587896,0.562391,0.077176,-0.251866
9.7409,state,0.581558,0.558301,-0.102386,0.016652
9.7415,desired,0.561112,0.561112,-0.111111,-0.111111
9.7510,state,0.576332,0.557997,0.094399,0.017061
9.7610,state,0.599359,0.578737,0.021701,0.017237
9.7710,state,0.597080,0.578426,0.108032,0.017664
9.7718,desired,0.557779,0.557779,-0.111111,-0.111111
9.7810,state,0.587896,0.562391,0.077176,-0.251866
9.7910,state,0.581558,0.558301,-0.102386,0.016652
9.7918,desired,0.555554,0.555554,-0.111111,-0.111111
9.8011,state,0.576332,0.557997,0.094399,0.017061
9.8025,state,0.567286,0.546509,0.016189,-0.306642
9.8110,state,0.597080,0.578426,0.108032,0.017664
9.8210,state,0.587896,0.562391,0.077176,-0.251866
9.8216,desired,0.552224,0.552224,-0.111111,-0.111111
9.8310,state,0.581558,0.558301,-0.102386,0.016652
9.8410,state,0.576332,0.557997,0.094399,0.017061
9.8515,desired,0.548890,0.548890,-0.111111,-0.111111
9.8518,state,0.567286,0.546509,0.016189,-0.306642
9.8610,state,0.597080,0.578426,0.108032,0.017664
9.8710,state,0.587896,0.562391,0.077176,-0.251866
